Session,Project Code,Session Message,Session Note,Record#,PIT Tag,SRR Code,Event Type,Length,Weight,Conditional Comments,Text Comments,Event Date,Event Date (PST),Event Site,Life Stage,Brood Year,Migration Year,Spawn Year,Release Site,RKM Mask,RKM Ext,Release Temp,Release Date,Release Date (PST),Tagger,Organization,Capture Method,Mark Method,Mark Temp,Hold Temp,Raceway/Transect/Tank,Hatchery,Stock,Latitude,Longitude,Lat/Long Source,Detail Note,Second PIT Tag,Coded-Wire Tag,Card,Genetic ID,Scale ID,Coloration,Acoustic Tag,Position,Radio Tag,Stubby Dorsal,Other Tag,CRITFC Comments,Marine Mammal,Hook Damage,Injury,Condition,Net Damage
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,31,3DD.003D36595C,15U,Mark,635,,AT MT RF,,8/25/2020 10:40,8/25/2020 9:40,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 10:40,8/25/2020 9:40,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.650181,-121.936722,GPS,,,,2,,,B,ID:,8,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,32,3DD.003D3659AB,15U,Mark,770,,AD AT MT RF,,8/25/2020 10:46,8/25/2020 9:46,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 10:46,8/25/2020 9:46,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,2,,,D,ID:,9,,No,,bad clip tule,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,33,3DD.003D3659A1,35U,Mark,795,,1< AT MT RF,,8/25/2020 10:52,8/25/2020 9:52,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 10:52,8/25/2020 9:52,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,2,,,B,ID:,3,,No,,,Yes,yes,MM,4,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,34,3DD.003D36595B,15U,Mark,905,,AT MT RF,,8/25/2020 10:54,8/25/2020 9:54,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 10:54,8/25/2020 9:54,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,2,,,B,ID:,10,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,35,3DD.003D3659A7,15U,Mark,810,,AD AT MT RF,,8/25/2020 11:00,8/25/2020 10:00,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 11:00,8/25/2020 10:00,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,3,,,D,ID:,1,,No,,tule,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,36,3DD.003D36597F,15U,Mark,795,,AT MT RF,,8/25/2020 11:01,8/25/2020 10:01,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 11:01,8/25/2020 10:01,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649681,-121.935898,GPS,,,,3,,,B,ID:,2,,No,,,No,No,N,5,yes
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,37,3DD.003D365951,15U,Mark,560,,AD AT MT RF,,8/25/2020 11:06,8/25/2020 10:06,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 11:06,8/25/2020 10:06,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,3,,,B,ID:,3,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,38,3DD.003D365983,15U,Mark,820,,AT MT RF,,8/25/2020 11:08,8/25/2020 10:08,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 11:08,8/25/2020 10:08,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.65004,-121.935951,GPS,,,,3,,,B,ID:,4,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,39,3DD.003D36596D,15U,Mark,820,,AD AT MT RF,,8/25/2020 11:12,8/25/2020 10:12,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 11:12,8/25/2020 10:12,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649578,-121.935707,GPS,,,,3,,,D,ID:,5,,No,,bad clip tule,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,40,3DD.003D36599E,15U,Mark,665,,1< AD AT MT RF,,8/25/2020 11:14,8/25/2020 10:14,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 11:14,8/25/2020 10:14,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,3,,,B,ID:,6,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,41,3DD.003D365990,15U,Mark,785,,AD AT MT RF,,8/25/2020 11:17,8/25/2020 10:17,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 11:17,8/25/2020 10:17,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,3,,,D,ID:,7,,No,,tule,No,No,,5,No
