Tag Code,Site First Name,First Antenna Group Name,First Date MMDDYYYY,Site Last Name,Last Antenna Group Name,Last Date MMDDYYYY,Release Date MMDDYYYY,Release Site Name,Mark Conditional Comments Value,Mark Conditional Comments Code,Mark Data Project Code Code,Mark Date MMDDYYYY,Mark Length mm,Mark Organization Name,Mark Organization Code,Mark Temperature C,Run Code,Run Name,Species Code,Species Name,ObsMain Count
3DD.003D53EF06,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/18/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/27/2020,9/18/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/18/2020,880,Columbia River Inter-Tribal Fish Commission,CRITFC,19.2,5,Unknown,3,Steelhead,1
3DD.003D53EF07,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/18/2020,TD1 - The Dalles East Fish Ladder,Counting Window,9/20/2020,9/18/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Returning Fish, Mature",&lt;2 MT RF,JKF,9/18/2020,800,Columbia River Inter-Tribal Fish Commission,CRITFC,19.2,5,Unknown,3,Steelhead,1
3DD.003D53EF08,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/21/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/14/2020,9/21/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Adipose Fin Clip, Returning Fish, Mature",&lt;2 AD MT RF,JKF,9/21/2020,900,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF0C,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/18/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/2/2020,9/18/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,9/18/2020,825,Columbia River Inter-Tribal Fish Commission,CRITFC,19.2,5,Unknown,3,Steelhead,1
3DD.003D53EF0F,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 55,9/18/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/5/2020,9/18/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/18/2020,815,Columbia River Inter-Tribal Fish Commission,CRITFC,19.2,5,Unknown,3,Steelhead,1
3DD.003D53EF10,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/18/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/6/2020,9/18/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Mature, Returning Fish",1&lt; MT RF,JKF,9/18/2020,800,Columbia River Inter-Tribal Fish Commission,CRITFC,19.2,5,Unknown,3,Steelhead,1
3DD.003D53EF12,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/18/2020,TD1 - The Dalles East Fish Ladder,Counting Window,9/20/2020,9/18/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/18/2020,835,Columbia River Inter-Tribal Fish Commission,CRITFC,19.2,5,Unknown,3,Steelhead,1
3DD.003D53EF19,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/18/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/19/2020,9/18/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/18/2020,925,Columbia River Inter-Tribal Fish Commission,CRITFC,19.2,5,Unknown,3,Steelhead,1
3DD.003D53EF20,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,TD1 - The Dalles East Fish Ladder,Counting Window,9/25/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/22/2020,690,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF28,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/14/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,9/22/2020,820,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF2B,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/6/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/22/2020,885,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF2C,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 55,9/22/2020,TD1 - The Dalles East Fish Ladder,Counting Window,9/25/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Mature, Returning Fish",1&lt; MT RF,JKF,9/22/2020,825,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF2D,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/4/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Adipose Fin Clip, Returning Fish, Mature",&lt;2 AD MT RF,JKF,9/22/2020,795,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF33,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/22/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Mature, Returning Fish",1&lt; MT RF,JKF,9/22/2020,805,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF34,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/23/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/12/2020,9/23/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip, Descaled Greater than 20%",&gt;2 AD MT RF,JKF,9/23/2020,855,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF35,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,ICH - Ice Harbor Dam (Combined),LEFT LADDER WEIR 438 [O/S],10/19/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/22/2020,800,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF36,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/10/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,9/22/2020,815,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF37,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/22/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Mature, Returning Fish",1&lt; MT RF,JKF,9/22/2020,920,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF3B,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/15/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Adipose Fin Clip, Returning Fish, Mature",&lt;2 AD MT RF,JKF,9/22/2020,890,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF3C,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/22/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/22/2020,890,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF3D,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/8/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/22/2020,835,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF40,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/7/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,9/22/2020,830,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF48,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 54,9/22/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/22/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,9/22/2020,915,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF4A,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,BO1 - Bonneville Bradford Is. Ladder,A-BRANCH WEIR 43,10/3/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,9/22/2020,730,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF4B,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,MC1 - McNary Oregon Shore Ladder,COUNTING WINDOW,10/2/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,9/22/2020,650,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF4C,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/22/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,9/22/2020,825,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF50,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/23/2020,GRA - Lower Granite Dam Adult,WEIR 733,10/8/2020,9/23/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Adipose Fin Clip, Returning Fish, Mature",&lt;2 AD MT RF,JKF,9/23/2020,815,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF53,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,TD1 - The Dalles East Fish Ladder,Counting Window,10/3/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip, Descaled Greater than 20%",&gt;2 AD MT RF,JKF,9/22/2020,845,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF54,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/22/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Adipose Intact (not clipped), Mature, Returning Fish",AI MT RF,JKF,9/22/2020,680,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF57,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/7/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/22/2020,695,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF58,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/8/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/22/2020,820,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF5A,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,MC1 - McNary Oregon Shore Ladder,COUNTING WINDOW,10/19/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,9/22/2020,840,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF5C,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/15/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Mature, Returning Fish",1&lt; MT RF,JKF,9/22/2020,760,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF60,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/23/2020,JO1 - John Day South Fish Ladder,WEIR 181,9/26/2020,9/23/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Mature, Returning Fish",1&lt; MT RF,JKF,9/23/2020,860,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF63,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/14/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Greater than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&gt; AD MT RF,JKF,9/22/2020,870,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF65,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/22/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Greater than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&gt; AD MT RF,JKF,9/22/2020,880,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF68,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/6/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip, Descaled Greater than 20%",&gt;2 AD MT RF,JKF,9/22/2020,840,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF6A,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/22/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/22/2020,650,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF6B,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/13/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Adipose Fin Clip, Returning Fish, Mature",&lt;2 AD MT RF,JKF,9/22/2020,835,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF72,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,TD1 - The Dalles East Fish Ladder,Counting Window,9/25/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/22/2020,870,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF79,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/7/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,9/22/2020,780,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF7C,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/18/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,9/22/2020,730,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF7D,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/22/2020,MC1 - McNary Oregon Shore Ladder,COUNTING WINDOW,10/18/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,9/22/2020,895,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF81,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 54,9/22/2020,MC2 - McNary Washington Shore Ladder,WEIR 302,10/16/2020,9/22/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,9/22/2020,720,Columbia River Inter-Tribal Fish Commission,CRITFC,19.1,5,Unknown,3,Steelhead,1
3DD.003D53EF86,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/29/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/29/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip, Descaled Greater than 20%",&gt;2 AD MT RF,JKF,9/29/2020,840,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EF89,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/30/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/15/2020,9/30/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Adipose Fin Clip, Returning Fish, Mature",&lt;2 AD MT RF,JKF,9/30/2020,875,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EF8A,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/30/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/30/2020,9/30/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/30/2020,840,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EF90,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/29/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/29/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,9/29/2020,845,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EF93,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/29/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/16/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/29/2020,915,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EF9B,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/29/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/14/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,9/29/2020,880,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EFA2,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 55,9/30/2020,JO2 - John Day North Fish Ladder,WEIR 246,10/20/2020,9/30/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,9/30/2020,770,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EFA4,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/28/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/15/2020,9/28/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/28/2020,800,Columbia River Inter-Tribal Fish Commission,CRITFC,18.1,5,Unknown,3,Steelhead,1
3DD.003D53EFA9,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/29/2020,JO1 - John Day South Fish Ladder,WEIR 181,10/6/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/29/2020,875,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EFAA,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/30/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/30/2020,9/30/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Returning Fish, Mature",&lt;2 MT RF,JKF,9/30/2020,870,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EFB0,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/29/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/29/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/29/2020,880,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EFB1,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 55,9/29/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,9/29/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Descaled Greater than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&gt; AD MT RF,JKF,9/29/2020,875,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EFB3,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/29/2020,JO2 - John Day North Fish Ladder,WEIR 247,10/20/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Returning Fish, Mature",&lt;2 MT RF,JKF,9/29/2020,930,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EFB5,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/29/2020,MC2 - McNary Washington Shore Ladder,COUNTING WINDOW,10/20/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,9/29/2020,840,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EFB6,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/29/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/12/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/29/2020,905,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EFB9,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 55,9/28/2020,JO1 - John Day South Fish Ladder,WEIR 181,10/4/2020,9/28/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,9/28/2020,730,Columbia River Inter-Tribal Fish Commission,CRITFC,18.1,5,Unknown,3,Steelhead,1
3DD.003D53EFBA,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/29/2020,BO1 - Bonneville Bradford Is. Ladder,VERTICAL SLOT DETECTORS,9/30/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Adipose Fin Clip, Returning Fish, Mature",&lt;2 AD MT RF,JKF,9/29/2020,885,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EFC0,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/29/2020,JO1 - John Day South Fish Ladder,WEIR 181,10/3/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,9/29/2020,795,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EFC1,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/29/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/10/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip, Descaled Greater than 20%",&gt;2 AD MT RF,JKF,9/29/2020,920,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EFC7,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/30/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/15/2020,9/30/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Adipose Fin Clip, Returning Fish, Mature",&lt;2 AD MT RF,JKF,9/30/2020,715,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
3DD.003D53EFC8,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,9/29/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/15/2020,9/29/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,9/29/2020,910,Columbia River Inter-Tribal Fish Commission,CRITFC,17.8,5,Unknown,3,Steelhead,1
